Course Id,Course-Title,Is Paid,Level,Published Date,Subject,URL1,CONTENT DURATION in HR's,Num Lectures,Price,Reviews,Students,Year,Revenue_Estimate,Review_Ratio
860656,GraphicDesign Studio,Paid,Beginner Level,2016-05-27,Graphic Design,https://www.udemy.com/graphic-design-studio/,2.5,22,95,9,110,2016,10450,0.08181818181818182
1146166,LaTeX A-Z: from beginner to advance in less than 3 hour,Paid,Beginner Level,2017-03-27,Graphic Design,https://www.udemy.com/become-a-good-latex-user-to-create-professional-documents/,3.0,30,95,14,623,2017,59185,0.02247191011235955
396204,Graphic Design Masterclass: Learn Graphic Design in Projects,Paid,Beginner Level,2015-09-11,Graphic Design,https://www.udemy.com/graphic-design/,3.5,41,95,382,6858,2015,651510,0.055701370662000586
983444,Adobe Illustrator Vectors For Hand Letterers,Paid,Beginner Level,2016-10-21,Graphic Design,https://www.udemy.com/adobe-illustrator-vectors-for-hand-letterers/,1.02,9,100,2,23,2016,2300,0.08695652173913043
927186,Learn Blender 3D  - The introduction course,Paid,Beginner Level,2016-08-18,Graphic Design,https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/,1.5,15,100,12,739,2016,73900,0.016238159675236806
1246168,"Illustrator para criaÃ§Ã£o de peÃ§as grÃ¡ficas, Design GrÃ¡fico",Paid,Beginner Level,2017-12-06,Graphic Design,https://www.udemy.com/aula-de-illustrator-como-fazer-um-infografico/,1.5,41,100,3,33,2017,3300,0.09090909090909091
757900,Canva : Book Cover Design,Paid,Beginner Level,2016-02-25,Graphic Design,https://www.udemy.com/canva-book-cover-design/,2.0,15,100,20,3377,2016,337700,0.005922416345869114
978462,Blender Modelling Series - Volume Two,Paid,Beginner Level,2016-12-10,Graphic Design,https://www.udemy.com/blender-modelling-series-volume-two-master-object-mode/,2.0,24,100,3,1526,2016,152600,0.001965923984272608
727510,How To Become An Etsy Wholesale Seller,Paid,Beginner Level,2016-03-29,Graphic Design,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,2.5,25,100,0,1013,2016,101300,0.0
638040,Adobe Photoshop Essentials: Master Adobe Photoshop CS6,Paid,Beginner Level,2015-11-18,Graphic Design,https://www.udemy.com/adobe-photoshop-cs6-essentials-how-to-use-photoshop/,2.5,63,100,5,1373,2015,137300,0.003641660597232338
654038,How To Sell Your Art Online With ETSY,Paid,Beginner Level,2015-10-11,Graphic Design,https://www.udemy.com/how-to-sell-your-art-online-on-etsy/,3.0,35,100,38,1338,2015,133800,0.028400597907324365
490392,Getting Started with Illustrator CC,Paid,Beginner Level,2015-01-05,Graphic Design,https://www.udemy.com/getting-started-with-illustrator-cc2/,5.5,57,100,10,92,2015,9200,0.10869565217391304
406504,Become an InDesign Pro in 10 Skills,Paid,Beginner Level,2015-08-21,Graphic Design,https://www.udemy.com/become-an-indesign-pro-in-10-skills/,5.0,35,105,172,1079,2015,113295,0.15940685820203893
472592,App Design + Web Design + Photoshop = Combined Course,Paid,Beginner Level,2015-04-27,Graphic Design,https://www.udemy.com/photoshop-superhero/,2.0,24,115,6,1087,2015,125005,0.005519779208831647
948294,Ù…Ø¯Ø®Ù„ Ù_x0081_ÙŠ Ø£Ø³Ø§Ø³ÙŠØ§Øª Ø§Ù„Ù_x0081_ÙˆØ·ÙˆØ´ÙˆØ¨ Ù„Ù„Ù…Ø¨ØªØ¯Ø¦ÙŠÙ† Ù_x0081_Ù‚Ø·,Paid,Beginner Level,2016-05-09,Graphic Design,https://www.udemy.com/arabic-photoshop-for-beginers-easy/,1.0,7,120,9,13,2016,1560,0.6923076923076923
922092,Photoshop para principiantes: Â¡De cero a experto!,Paid,Beginner Level,2016-08-22,Graphic Design,https://www.udemy.com/adobe-photoshop-curso-practico/,7.5,62,120,15,410,2016,49200,0.036585365853658534
968268,Photoshop: OrganizaciÃ³n de eventos y decoraciÃ³n de fiestas,Paid,Beginner Level,2016-10-18,Graphic Design,https://www.udemy.com/curso-de-photoshop-como-hacer-todo-para-tu-fiesta-tematica/,8.5,56,120,5,125,2016,15000,0.04
1092766,Create Mobile App Design from Scratch in Photoshop,Paid,Beginner Level,2017-01-31,Graphic Design,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,2.5,24,125,7,1359,2017,169875,0.0051508462104488595
686430,Curso de Corel Draw: Como Hacer Todo para tu Fiesta TemÃ¡tica,Paid,Beginner Level,2016-04-26,Graphic Design,https://www.udemy.com/coreldraw-para-eventos/,2.5,55,125,3,10,2016,1250,0.3
447210,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,Paid,Beginner Level,2015-05-27,Graphic Design,https://www.udemy.com/photoshop-gimp-spotlight-top-image-hacks-you-need-to-know/,3.5,42,135,26,1275,2015,172125,0.0203921568627451
1047436,How to Draw and Sketch for Beginners,Paid,Beginner Level,2017-01-25,Graphic Design,https://www.udemy.com/drawing-and-sketching-for-beginners/,9.0,79,150,175,1360,2017,204000,0.12867647058823528
874012,The Ultimate Drawing Course - Beginner to Advanced,Paid,Beginner Level,2017-01-22,Graphic Design,https://www.udemy.com/the-ultimate-drawing-course-beginner-to-advanced/,11.0,62,150,2379,26742,2017,4011300,0.08896118465335427
751230,Illustrator CC: Design and drawing from scratch to expert!,Paid,Beginner Level,2016-12-15,Graphic Design,https://www.udemy.com/illustrator-cc-design-and-drawing-from-scratch-to-expert/,11.0,97,150,99,2427,2016,364050,0.0407911001236094
327666,Digital Art for Beginners,Paid,Beginner Level,2016-02-14,Graphic Design,https://www.udemy.com/digital-art-101-from-beginner-to-pro/,15.0,57,150,388,3381,2016,507150,0.1147589470570837
880202,Anatomy and Figure Drawing for Beginners,Paid,Beginner Level,2016-06-20,Graphic Design,https://www.udemy.com/anatomy-and-figure-drawing-for-games-and-comics/,21.0,111,150,240,2252,2016,337800,0.10657193605683836
632136,Drawing in PowerPoint: Block diagram + Experiments + Cartoon,Paid,Beginner Level,2015-11-11,Graphic Design,https://www.udemy.com/how-to-draw-in-powerpoint/,2.0,37,155,29,2911,2015,451205,0.00996221229817932
933888,Adobe Illustrator: How to Draw Squared Animals Icons,Paid,Beginner Level,2017-10-01,Graphic Design,https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/,0.533333333,13,180,38,2873,2017,517140,0.013226592412112773
1145736,Create Professional Looking Infographics With No Experience,Paid,Beginner Level,2017-03-21,Graphic Design,https://www.udemy.com/create-professional-looking-infographics/,2.0,21,180,104,9367,2017,1686060,0.011102807729262304
1008100,How To Create A Low Poly Portrait With The Pen Tool,Paid,Beginner Level,2016-11-15,Graphic Design,https://www.udemy.com/how-to-create-a-low-poly-portrait-with-the-pen-tool-adobe-illustrator/,1.0,18,195,5,293,2016,57135,0.017064846416382253
876444,Inkscape 101 for Beginners - Design Vector Graphics,Paid,Beginner Level,2016-06-13,Graphic Design,https://www.udemy.com/inkscape-101-for-beginners-design-vector-graphics/,1.0,26,195,5,13,2016,2535,0.38461538461538464
1013676,Adobe Illustrator CC 2017 for beginners,Paid,Beginner Level,2017-01-31,Graphic Design,https://www.udemy.com/adobe-illustrator-cc-2017/,1.5,12,195,39,2489,2017,485355,0.01566894335074327
960898,Photoshop CC 2017 for Beginners: Master Photoshop Essentials,Paid,Beginner Level,2016-05-11,Graphic Design,https://www.udemy.com/adobe-photoshop-cc-for-beginners/,3.0,43,195,20,389,2016,75855,0.05141388174807198
516394,Book Covers and Graphic Design with PowerPoint 2013/2016/365,Paid,Beginner Level,2015-03-06,Graphic Design,https://www.udemy.com/book-cover-design-with-microsoft-powerpoint-2013/,4.0,30,195,57,5840,2015,1138800,0.00976027397260274
1164720,è°ƒè‰²ä¸­çº§è¯¾ç¨‹,Paid,Beginner Level,2017-03-31,Graphic Design,https://www.udemy.com/ixlnjjvn/,1.0,7,200,3,5,2017,1000,0.6
1164570,è°ƒè‰²é«˜çº§è®²è§£,Paid,Beginner Level,2017-03-31,Graphic Design,https://www.udemy.com/dezepioy/,1.0,8,200,2,4,2017,800,0.5
1164832,Formation Photoshop,Paid,Beginner Level,2017-05-15,Graphic Design,https://www.udemy.com/formation-photoshop/,1.0,11,200,0,6,2017,1200,0.0
1139792,ä¼šå£°ä¼šå½±æ·±åº¦æ•™å­¦,Paid,Beginner Level,2017-03-17,Graphic Design,https://www.udemy.com/nice-ppt/,1.0,12,200,2,3,2017,600,0.6666666666666666
1094930,DIY Design Professional Web Banners in Photoshop 4 Beginners,Paid,Beginner Level,2017-01-02,Graphic Design,https://www.udemy.com/design-professional-web-banners-in-photoshop-for-beginners/,1.0,24,200,30,6944,2017,1388800,0.004320276497695853
563708,Bestseller!! Learn Illustrator CC in 1 Hour,Paid,Beginner Level,2015-07-28,Graphic Design,https://www.udemy.com/1hourillustrator/,1.5,9,200,100,4449,2015,889800,0.02247696111485727
651014,Adobe Photoshop (Complete Beginner),Paid,Beginner Level,2015-09-12,Graphic Design,https://www.udemy.com/learn-adobe-photoshop-complete-beginner-to-a-fricken-master/,2.0,33,200,3,98,2015,19600,0.030612244897959183
561188,Photoshop CC for Beginners - A Comprehensive Crash Course,Paid,Beginner Level,2015-07-29,Graphic Design,https://www.udemy.com/photoshop-cc-for-beginners-a-comprehensive-crash-course/,2.5,20,200,205,6028,2015,1205600,0.03400796284007963
522426,Design & Create Vector Graphics With Inkscape 2016,Paid,Beginner Level,2015-08-06,Graphic Design,https://www.udemy.com/design-create-vector-graphics-with-inkscape/,2.5,26,200,11,2091,2015,418200,0.0052606408417025345
1228900,Learn Professional Book-Cover Designing Photoshop 4 Beginner,Paid,Beginner Level,2017-06-13,Graphic Design,https://www.udemy.com/learn-professional-book-cover-designing-photoshop/,3.0,54,200,21,6428,2017,1285600,0.003266957062850031
337072,Bestseller! Learn Photoshop in 1 Hour (No Experience Needed),Paid,Beginner Level,2015-05-03,Graphic Design,https://www.udemy.com/learn-photoshop-in-one-hour-no-experience-needed/,6.5,39,200,72,5471,2015,1094200,0.013160299762383476
749542,Graphic Design Bootcamp,Paid,Beginner Level,2016-12-05,Graphic Design,https://www.udemy.com/graphic-design-for-beginners/,8.0,65,200,1740,15276,2016,3055200,0.11390416339355852
1046722,Ultimate Photoshop Training: From Beginner to Pro,Paid,Beginner Level,2017-12-01,Graphic Design,https://www.udemy.com/ultimate-photoshop-training-from-beginner-to-pro/,11.5,150,200,447,5326,2017,1065200,0.08392790086368757
1265814,ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,Paid,Beginner Level,2017-06-07,Musical Instruments,https://www.udemy.com/abrsm-grade-iii-piano-class-handel-sonatina-in-g-2017-2018/,0.516666667,5,20,0,0,2017,0,
517366,Guitar for Beginners - Learn the Basics,Paid,Beginner Level,2015-12-06,Musical Instruments,https://www.udemy.com/learnguitar/,0.516666667,19,20,13,1026,2015,20520,0.012670565302144249
618370,Instant Harmonica - play jazzy Autumn Leaves now (part two),Paid,Beginner Level,2015-10-19,Musical Instruments,https://www.udemy.com/instant-harmonica-play-jazzy-autumn-leaves-now-part-two/,0.533333333,9,20,1,19,2015,380,0.05263157894736842
264396,Learn How to Play the Violin - Violin Basics,Paid,Beginner Level,2014-12-08,Musical Instruments,https://www.udemy.com/violin-basics/,0.533333333,12,20,10,365,2014,7300,0.0273972602739726
339382,Guitar for Christmas!,Paid,Beginner Level,2014-11-30,Musical Instruments,https://www.udemy.com/guitar-for-christmas/,0.533333333,17,20,0,7,2014,140,0.0
1129652,ã€_x0090_ã_x0081_™ã_x0081__x0090_ã_x0081_«è¦šã_x0081_ˆã‚‹ï¼_x0081_ã€‘ASALATO-ã‚¢ã‚µãƒ©ãƒˆ(æ‰“æ¥½å™¨)åˆ_x009d_å¿ƒè€…å_x0090_‘ã_x0081_‘å…¥é–€è¬›åº§,Paid,Beginner Level,2017-04-19,Musical Instruments,https://www.udemy.com/haqzhind/,0.583333333,7,20,1,5,2017,100,0.2
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,Paid,Beginner Level,2015-08-17,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-kesh-part-2-easy-and-fun/,0.583333333,9,20,5,53,2015,1060,0.09433962264150944
452514,Beginner Guitar Lessons,Paid,Beginner Level,2015-03-23,Musical Instruments,https://www.udemy.com/joeteachesguitar/,1.0,5,20,0,118,2015,2360,0.0
513528,Curso de guitarra para principiantes.,Paid,Beginner Level,2015-11-06,Musical Instruments,https://www.udemy.com/curso-de-guitarra-para-principiantes2/,1.0,7,20,0,4,2015,80,0.0
151120,Rhythm to Rock Drum Lessons,Paid,Beginner Level,2014-02-02,Musical Instruments,https://www.udemy.com/drum-lesson-1-quarter-notes/,1.0,7,20,2,44,2014,880,0.045454545454545456
825186,Bossa Nova - Guitar for Beginners,Paid,Beginner Level,2016-04-19,Musical Instruments,https://www.udemy.com/bossanovaguitarforbeginners/,1.0,8,20,6,589,2016,11780,0.010186757215619695
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,Paid,Beginner Level,2017-03-16,Musical Instruments,https://www.udemy.com/poldark-tv-series-soundtracks-for-piano-quicklessons/,1.0,9,20,1,8,2017,160,0.125
269830,Rhythm to Rock Drum Lesson 5,Paid,Beginner Level,2014-08-18,Musical Instruments,https://www.udemy.com/rhythm-to-rock-drum-lesson-5/,1.0,9,20,3,13,2014,260,0.23076923076923078
783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,Paid,Beginner Level,2016-03-17,Musical Instruments,https://www.udemy.com/play-violin-and-fiddle-for-beginners-its-fun-course-1/,1.0,9,20,8,560,2016,11200,0.014285714285714285
132878,Play Guitar with Rhythm - 5 Easy Lessons,Paid,Beginner Level,2013-12-12,Musical Instruments,https://www.udemy.com/play-guitar-with-rhythm-5-easy-lessons/,1.0,10,20,0,31,2013,620,0.0
636846,Instant Harmonica - play the old Popeye Spinach song now !,Paid,Beginner Level,2015-10-18,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-old-popeye-spinach-song-now/,1.0,10,20,0,22,2015,440,0.0
582390,Instant Harmonica - play When the Saints on harmonica now!,Paid,Beginner Level,2015-08-14,Musical Instruments,https://www.udemy.com/instant-harmonica-play-when-the-saints-on-harmonica-now/,1.0,10,20,1,31,2015,620,0.03225806451612903
106358,Learn To Play Guitar Complete Beginners Quick Start,Paid,Beginner Level,2013-10-16,Musical Instruments,https://www.udemy.com/learn-to-play-guitar-for-free-quick-start-guitar-course/,1.0,11,20,0,75,2013,1500,0.0
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,Paid,Beginner Level,2015-08-21,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-lion-sleeps-tonight-today/,1.0,11,20,1,62,2015,1240,0.016129032258064516
171598,Rhythm to Rock Drum Lessons 2,Paid,Beginner Level,2014-09-03,Musical Instruments,https://www.udemy.com/rhythm-to-rock-drum-lessons-2/,1.0,11,20,2,21,2014,420,0.09523809523809523
559438,Instant Harmonica â€“ play Beethovenâ€™s Ode to Joy right now!,Paid,Beginner Level,2015-07-22,Musical Instruments,https://www.udemy.com/instant-harmonica-play-beethovens-ode-to-joy-right-now/,1.0,11,20,3,455,2015,9100,0.006593406593406593
205764,Rhythm to Rock Drum Lessons 3,Paid,Beginner Level,2014-07-17,Musical Instruments,https://www.udemy.com/rhythm-to-rock-drum-lessons-3/,1.0,12,20,2,12,2014,240,0.16666666666666666
561774,Instant Harmonica - play the great Irish tune Molly Malone!,Paid,Beginner Level,2015-07-23,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-irish-tune-molly-molone-today/,1.0,13,20,2,420,2015,8400,0.004761904761904762
388712,Learn To Play The Guitar In A Day,Paid,Beginner Level,2015-08-01,Musical Instruments,https://www.udemy.com/learn-to-play-the-guitar-in-a-day/,1.0,14,20,1,3,2015,60,0.3333333333333333
676432,Violin lessons for beginners,Paid,Beginner Level,2015-11-25,Musical Instruments,https://www.udemy.com/violin-lessons-for-beginners/,1.0,15,20,6,59,2015,1180,0.1016949152542373
550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),Paid,Beginner Level,2015-10-07,Musical Instruments,https://www.udemy.com/12-chords-to-jam-with/,1.0,20,20,19,1224,2015,24480,0.015522875816993464
1243162,Aprende a tocar las escalas en el acordeÃ³n de botones.,Paid,Beginner Level,2017-06-17,Musical Instruments,https://www.udemy.com/las-escalas-en-el-acordeon-de-botones/,1.0,21,20,0,2,2017,40,0.0
710420,Step by Step Tabla Course- Indian Drums,Paid,Beginner Level,2016-01-18,Musical Instruments,https://www.udemy.com/indian-classical-tabla/,1.0,21,20,17,1337,2016,26740,0.012715033657442034
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,Paid,Beginner Level,2016-01-31,Musical Instruments,https://www.udemy.com/ukulele-2-level-1-key-of-c-and-strums/,1.0,26,20,2,26,2016,520,0.07692307692307693
594852,Getting Started with Power Chords,Paid,Beginner Level,2015-12-17,Musical Instruments,https://www.udemy.com/getting-started-with-power-chords/,1.0,27,20,0,6,2015,120,0.0
650836,Introduction to Ukulele 1,Paid,Beginner Level,2015-01-12,Musical Instruments,https://www.udemy.com/introduction-to-ukulele/,1.0,27,20,25,630,2015,12600,0.03968253968253968
594854,Getting Started on the Acoustic Guitar,Paid,Beginner Level,2015-10-20,Musical Instruments,https://www.udemy.com/getting-started-on-the-acoustic-guitar/,1.0,28,20,0,3,2015,60,0.0
835616,Ukulele Lessons For Beginners - Fast Track Your Learning,Paid,Beginner Level,2016-08-06,Musical Instruments,https://www.udemy.com/ukulele-lessons/,1.0,28,20,8,57,2016,1140,0.14035087719298245
847808,ã_x0081_“ã_x0081_©ã‚‚ã‚®ã‚¿ãƒ¼ãƒ¬ãƒƒã‚¹ãƒ³ã€€ãƒªãƒˆãƒ«ã‚®ã‚¿ãƒªã‚¹ãƒˆâ…¢ï¼ˆå®Œçµ_x0090_ç·¨ï¼‰,Paid,Beginner Level,2016-03-10,Musical Instruments,https://www.udemy.com/takalittle3/,1.0,36,20,0,3,2016,60,0.0
196234,Easy Piano - learn and play along,Paid,Beginner Level,2014-05-13,Musical Instruments,https://www.udemy.com/easy-piano-learn-and-play-along/,1.0,48,20,1,11,2014,220,0.09090909090909091
618396,Instant Harmonica - play the Drunken Sailor sea shanty now!,Paid,Beginner Level,2015-10-18,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-drunken-sailor-sea-shanty-now/,1.02,9,20,3,27,2015,540,0.1111111111111111
560662,Instant Harmonica - how to get single notes in 5 easy steps,Paid,Beginner Level,2015-07-22,Musical Instruments,https://www.udemy.com/instant-harmonica-how-to-get-single-notes-in-5-easy-steps/,1.03,7,20,10,835,2015,16700,0.011976047904191617
132950,Strumming the Guitar - 5 Lessons on Strum Patterns,Paid,Beginner Level,2013-12-12,Musical Instruments,https://www.udemy.com/strumming-the-guitar-5-lessons-on-strum-patterns/,1.03,10,20,3,56,2013,1120,0.05357142857142857
636858,Instant Harmonica - play the gorgeous Skye Boat Song now!,Paid,Beginner Level,2015-10-18,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-gorgeous-skye-boat-song-now/,1.03,11,20,9,122,2015,2440,0.07377049180327869
618334,Instant Harmonica - play jazzy Autumn Leaves now (part one),Paid,Beginner Level,2015-10-19,Musical Instruments,https://www.udemy.com/instant-harmonica-play-jazzy-autumn-leaves-now-part-one/,1.05,10,20,1,25,2015,500,0.04
956102,Guitar Lessons for complete beginners - super simple and fun,Paid,Beginner Level,2016-12-09,Musical Instruments,https://www.udemy.com/guitar-lessons-for-complete-beginners/,1.07,12,20,9,936,2016,18720,0.009615384615384616
769270,Beginner Step by Step Keharwa Theka Tabla Course,Paid,Beginner Level,2016-02-22,Musical Instruments,https://www.udemy.com/step-by-step-keharwa-theka-tabla-course-3-bonus-fillers/,1.07,16,20,26,916,2016,18320,0.028384279475982533
564446,Instant Harmonica - play two Star Wars themes in 30 minutes,Paid,Beginner Level,2015-07-28,Musical Instruments,https://www.udemy.com/instant-harmonica-play-two-star-wars-themes-in-30-minutes/,1.1,11,20,21,605,2015,12100,0.03471074380165289
769518,Instant Harmonica - play the groovy Valens La Bamba now!,Paid,Beginner Level,2016-02-22,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-groovy-valens-la-bamba-now/,1.13,10,20,4,390,2016,7800,0.010256410256410256
1031698,You Can Play Jazz Saxophone,Paid,Beginner Level,2017-03-15,Musical Instruments,https://www.udemy.com/you-can-play-jazz-saxophone/,1.5,6,20,7,37,2017,740,0.1891891891891892
266004,Rhythm to Rock Drum Lesson 4,Paid,Beginner Level,2014-08-18,Musical Instruments,https://www.udemy.com/rhythm-to-rock-drum-lesson-4/,1.5,12,20,3,12,2014,240,0.25
269832,Rhythm to Rock Drum Lesson 6,Paid,Beginner Level,2014-08-20,Musical Instruments,https://www.udemy.com/rhythm-to-rock-drum-lesson-6/,1.5,13,20,1,12,2014,240,0.08333333333333333
82960,Mastering the Art of Guitar Chords,Paid,Beginner Level,2013-11-18,Musical Instruments,https://www.udemy.com/mastering-the-art-of-guitar-chords/,1.5,18,20,0,78,2013,1560,0.0
21080,Guitar Essentials,Paid,Beginner Level,2014-07-05,Musical Instruments,https://www.udemy.com/guitar-essentials/,1.5,18,20,1,261,2014,5220,0.0038314176245210726
53277,Guitar for Music Educators: Learning How to Teach Guitar,Paid,Beginner Level,2013-07-26,Musical Instruments,https://www.udemy.com/guitar-for-music-educators/,1.5,22,20,3,32,2013,640,0.09375
644820,Fingerpicking Fundamentals,Paid,Beginner Level,2015-01-11,Musical Instruments,https://www.udemy.com/fingerpicking-fundamentals/,1.5,22,20,7,75,2015,1500,0.09333333333333334
566678,Learn 4 Chords and Play Thousands of Songs!,Paid,Beginner Level,2015-08-17,Musical Instruments,https://www.udemy.com/learn-4-chords-and-play-thousands-of-songs/,1.5,22,20,177,4560,2015,91200,0.03881578947368421
380596,Learn Piano: The Basics of Keyboards,Paid,Beginner Level,2015-02-01,Musical Instruments,https://www.udemy.com/takelessons-learn-beginner-piano-keyboards/,1.5,24,20,0,113,2015,2260,0.0
888668,How to Sing and Play the Guitar (at the same time),Paid,Beginner Level,2016-07-18,Musical Instruments,https://www.udemy.com/how-to-sing-and-play-the-guitar-at-the-same-time/,1.5,24,20,8,78,2016,1560,0.10256410256410256
132570,Basic Piano Hymn Playing,Paid,Beginner Level,2013-11-12,Musical Instruments,https://www.udemy.com/basic-piano-hymn-playing/,1.5,28,20,21,1842,2013,36840,0.011400651465798045
608436,PrÃ©sentation du Banjo TÃ©nor,Paid,Beginner Level,2015-09-13,Musical Instruments,https://www.udemy.com/presentation-du-banjo-tenor/,1.5,31,20,4,18,2015,360,0.2222222222222222
23861,Guitar - Rock - Beginner/Intermediate with Marc Seal,Paid,Beginner Level,2012-06-10,Musical Instruments,https://www.udemy.com/guitar-rock-beginner-intermediate-with-marc-seal/,1.5,40,20,4,36,2012,720,0.1111111111111111
200108,Guitar for Absolute Beginners (Class 1),Paid,Beginner Level,2014-01-05,Musical Instruments,https://www.udemy.com/guitar-for-absolute-beginners-class-1/,1.5,48,20,4,45,2014,900,0.08888888888888889
1143414,Tin Whistle BÃ¡sico,Paid,Beginner Level,2017-05-17,Musical Instruments,https://www.udemy.com/tin-whistle-basico/,1.5,53,20,2,11,2017,220,0.18181818181818182
794398,Make Electronic Music with the iPad,Paid,Beginner Level,2016-03-31,Musical Instruments,https://www.udemy.com/playspacemusic/,1.5,69,20,0,13,2016,260,0.0
777650,Drumming for Beginners - Simple Way To Learn How To Drum,Paid,Beginner Level,2016-02-03,Musical Instruments,https://www.udemy.com/drumming-for-beginners-learn-how-to-drum-course/,2.0,22,20,28,1814,2016,36280,0.015435501653803748
206332,Rock Drumset Grooves: Level 1,Paid,Beginner Level,2014-02-09,Musical Instruments,https://www.udemy.com/rock-drumset-grooves-101/,2.0,38,20,12,709,2014,14180,0.01692524682651622
778682,Gitarre spielen wie die Profis,Paid,Beginner Level,2016-03-21,Musical Instruments,https://www.udemy.com/gitarrenakkordespielenwiedieprofis/,2.0,38,20,28,1981,2016,39620,0.014134275618374558
55569,Los 7 Acordes para Tocarlo Todo en un fin de semana,Paid,Beginner Level,2013-06-07,Musical Instruments,https://www.udemy.com/los-7-acordes-para-tocarlo-todo/,2.0,42,20,23,332,2013,6640,0.06927710843373494
387064,Guitarra para principiantes,Paid,Beginner Level,2015-01-22,Musical Instruments,https://www.udemy.com/guitarra-para-principiantes/,2.0,46,20,1,7,2015,140,0.14285714285714285
492954,è¦‹ã_x0081_¦ã‚_x008f_ã_x0081_‹ã‚‹ï¼_x0081_ã‚„ã_x0081_•ã_x0081_—ã_x0081__x008f_ç‹¬ç¿’ã‚¢ã‚³ã‚®ï¼ˆå…¥é–€ç·¨ï¼‰TAKAå…ˆç”Ÿã_x0081_®ã‚¢ã‚³ãƒ¼ã‚¹ãƒ†ã‚£ãƒƒã‚¯ã‚®ã‚¿ãƒ¼ãƒ¬ãƒƒã‚¹ãƒ³â…,Paid,Beginner Level,2015-06-07,Musical Instruments,https://www.udemy.com/takaacousticguitar/,2.0,48,20,3,41,2015,820,0.07317073170731707
430994,Gitarre spielen - mein schÃ¶nstes Hobby,Paid,Beginner Level,2015-09-06,Musical Instruments,https://www.udemy.com/gitarre-spielen-mein-schonstes-hobby/,2.0,183,20,2,11,2015,220,0.18181818181818182
53157,Beginning Flute Lessons,Paid,Beginner Level,2013-05-29,Musical Instruments,https://www.udemy.com/beginning-flute-lessons/,2.5,17,20,12,137,2013,2740,0.08759124087591241
1234656,4 Week Rhythm Mastery,Paid,Beginner Level,2017-05-07,Musical Instruments,https://www.udemy.com/4-week-rhythm-mastery/,2.5,28,20,0,0,2017,0,
632234,Guitar Chords and Basic Strumming,Paid,Beginner Level,2015-12-17,Musical Instruments,https://www.udemy.com/guitar-chords-and-basic-strumming/,2.5,35,20,0,3,2015,60,0.0
724436,Guitarra AcÃºstica en Siete DÃ­as,Paid,Beginner Level,2016-01-29,Musical Instruments,https://www.udemy.com/guitarra-acustica-en-siete-dias/,2.5,38,20,1,1,2016,20,1.0
721202,Guitar 201: Breakthroughs,Paid,Beginner Level,2016-01-22,Musical Instruments,https://www.udemy.com/guitar-201-breakthroughs/,2.5,49,20,1,14,2016,280,0.07142857142857142
430992,Mundharmonika spielen - mein schÃ¶nstes Hobby,Paid,Beginner Level,2015-09-06,Musical Instruments,https://www.udemy.com/mundharmonika-spielen-mein-schonstes-hobby/,2.5,77,20,7,65,2015,1300,0.1076923076923077
26956,Learn Guitar in 21 Days,Paid,Beginner Level,2012-10-21,Musical Instruments,https://www.udemy.com/learn-guitar-in-21-days/,2.5,82,20,192,26504,2012,530080,0.00724418955629339
852426,Curso de Guitarra para Principiantes,Paid,Beginner Level,2016-01-06,Musical Instruments,https://www.udemy.com/curso-de-guitarra-para-principiantes-p/,3.0,39,20,5,53,2016,1060,0.09433962264150944
597868,ã_x0081_“ã_x0081_©ã‚‚ã‚®ã‚¿ãƒ¼ãƒ¬ãƒƒã‚¹ãƒ³ã€€ãƒªãƒˆãƒ«ã‚®ã‚¿ãƒªã‚¹ãƒˆâ…,Paid,Beginner Level,2015-07-11,Musical Instruments,https://www.udemy.com/takalittle1/,3.0,53,20,1,69,2015,1380,0.014492753623188406
1065198,GUITAR #1: Beginner Basics and Beyond,Paid,Beginner Level,2017-02-28,Musical Instruments,https://www.udemy.com/guitar-1-beginner-basics-and-beyond/,3.0,64,20,12,111,2017,2220,0.10810810810810811
720072,Hands On Guitar: Beyond Beginner,Paid,Beginner Level,2016-01-22,Musical Instruments,https://www.udemy.com/hands-on-guitar-beyond-beginner/,3.0,69,20,7,54,2016,1080,0.12962962962962962
56970,Drum Set for Beginners,Paid,Beginner Level,2013-01-10,Musical Instruments,https://www.udemy.com/drum-set-for-beginners/,3.5,26,20,8,119,2013,2380,0.06722689075630252
